regiao,faixa_renda,diver
Centro-Oeste,Acima de 20k,0.0
Sul,Acima de 20k,0.029295604414552947
Sudeste,Acima de 20k,0.9626148198901956
Sudeste,Acima de 20k,0.2540250682765208
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.7584996869659317
Nordeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Nordeste,Até 20k,0.0
Sul,Até 20k,0.182930055685915
Sudeste,Até 20k,0.9838407904701748
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.5684340637640612
Sudeste,Acima de 20k,0.07585040010727509
Sudeste,Acima de 20k,0.04637085152554753
Centro-Oeste,Acima de 20k,0.4560500862344935
Centro-Oeste,Acima de 20k,0.41215946648943586
Sul,Acima de 20k,0.9783700309989108
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.016453531309907607
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.16666634904471675
Sul,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.018451891025705106
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sul,Até 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.026607618229845763
Sudeste,Acima de 20k,0.12508585593725682
Norte,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.9007657662551024
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.07488048490487842
Sudeste,Acima de 20k,0.07405359415185471
Sul,Acima de 20k,0.21529399838847013
Sul,Acima de 20k,0.5770306301751411
Sudeste,Acima de 20k,0.5913894458603044
Sul,Acima de 20k,0.0
Sudeste,Até 20k,0.2051551283137001
Sul,Até 20k,0.7276064460850425
Nordeste,Acima de 20k,0.10331856332097675
Sudeste,Acima de 20k,0.19639926314577905
Centro-Oeste,Acima de 20k,0.0
Sul,Acima de 20k,0.18779031337139437
Sudeste,Até 20k,0.17033173863496573
Sudeste,Acima de 20k,0.7094212703552157
Sudeste,Até 20k,0.28575979082130165
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.009439754453118019
Sudeste,Até 20k,0.20548728344265269
Sudeste,Acima de 20k,0.2051465387948969
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.42521244068516834
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.048148255373405
Sudeste,Acima de 20k,0.1153084078190181
Sudeste,Até 20k,0.05066727265818864
Sul,Acima de 20k,0.3145579889149339
Sudeste,Até 20k,0.3959649984154008
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.15329518989234567
Sul,Até 20k,0.3759727221134395
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.06679683122587865
Nordeste,Acima de 20k,0.40215839354328076
Nordeste,Acima de 20k,0.13921250008217623
Sudeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.05930671891709305
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.10479302173067083
Nordeste,Até 20k,0.6798329638808519
Nordeste,Acima de 20k,0.0
Sul,Acima de 20k,0.3793390053303537
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.01099020386832047
Sudeste,Acima de 20k,0.2396117218183421
Sul,Acima de 20k,0.02993173663357477
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.02314888650828724
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.5270971580771933
Sul,Acima de 20k,0.9999830277161746
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.2382248477091889
Norte,Acima de 20k,0.0
Nordeste,Acima de 20k,0.3827196021999276
Sul,Acima de 20k,0.5497743734747077
Sudeste,Acima de 20k,0.2427036520979767
Sudeste,Acima de 20k,0.27990480452314903
Centro-Oeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.4233509524564389
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.21049181222472257
Sudeste,Acima de 20k,0.29481842399310304
Sudeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.20556658896992455
Sudeste,Até 20k,0.003840909434410622
Sul,Até 20k,0.0
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.6975989451352306
Sul,Acima de 20k,0.8995544472236666
Sul,Até 20k,0.00044368364198937713
Sudeste,Até 20k,0.018872265717904
Sudeste,Acima de 20k,0.6019481908970863
Sudeste,Acima de 20k,0.0004506750436895146
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.010377171723293178
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.03936331081791818
Sul,Até 20k,0.0
Sul,Até 20k,0.33303929974226393
Nordeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.0030446114157427658
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.32542243094835116
Nordeste,Até 20k,0.42604451389579306
Sudeste,Acima de 20k,0.44667066099542396
Sudeste,Acima de 20k,0.3010064449758257
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.666228102501547
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.9448314524220713
Sudeste,Até 20k,0.20291789181066028
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.2617812499102994
Sudeste,Acima de 20k,0.03996969426276383
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.1487094447462913
Nordeste,Acima de 20k,0.1446568151491439
Sudeste,Até 20k,0.036420166145998384
Sul,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.21350126054552718
Sudeste,Até 20k,0.13433393347633946
Sudeste,Até 20k,0.13666707014045765
Sudeste,Acima de 20k,0.6635538396484916
Sudeste,Acima de 20k,0.16966024118558087
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.05565447659925975
Sudeste,Acima de 20k,0.09095460185612568
Nordeste,Acima de 20k,0.08597147749384966
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.08374968814716854
Sul,Até 20k,0.0
Norte,Acima de 20k,0.03797008190539613
Sudeste,Até 20k,0.45891056609178615
Sudeste,Acima de 20k,0.059387956148180314
Sudeste,Acima de 20k,0.15431361332200136
Sudeste,Acima de 20k,0.2093079331063336
Nordeste,Acima de 20k,0.1904071668149473
Centro-Oeste,Até 20k,0.019261912211728904
Sul,Acima de 20k,0.34732484858870366
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.002820162548284179
Sul,Acima de 20k,0.2585749760670706
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.6486067526086866
Sudeste,Acima de 20k,0.6054851215723884
Sudeste,Acima de 20k,0.7860445746718072
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.9846115283028711
Sul,Acima de 20k,0.01347167172267789
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.5380918677466368
Centro-Oeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.33844215819146684
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.33044009242679745
Centro-Oeste,Acima de 20k,0.9586608838647829
Nordeste,Acima de 20k,0.23074515756314604
Sudeste,Acima de 20k,0.03029387942634105
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.11369124043070247
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.07646716452314713
Sudeste,Até 20k,0.12801799670943279
Nordeste,Acima de 20k,0.10665338906844829
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.7800714311882719
Sudeste,Acima de 20k,0.06225806851812251
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.16002640269800678
Sudeste,Até 20k,0.3607403577496653
Centro-Oeste,Acima de 20k,0.13749444643742167
Sul,Acima de 20k,0.14910378001738814
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.3895565659162148
Nordeste,Acima de 20k,0.011068166694833825
Sudeste,Até 20k,0.4636953682049768
Sul,Acima de 20k,0.04417342250390793
Sudeste,Acima de 20k,0.24725318829769855
Sudeste,Acima de 20k,0.14905913066815665
Sul,Acima de 20k,0.5965806730690776
Sudeste,Acima de 20k,0.17502880514886954
Sudeste,Acima de 20k,0.018659990735763153
Sudeste,Acima de 20k,0.31209915794618326
Sudeste,Até 20k,0.09334455792788376
Sul,Acima de 20k,0.7607915686731825
Nordeste,Acima de 20k,0.021700002890564004
Sudeste,Acima de 20k,0.8383996704086295
Nordeste,Acima de 20k,0.03068381148838259
Nordeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.26062675211025405
Sul,Até 20k,0.0
Sudeste,Até 20k,0.05948418056905469
Sudeste,Até 20k,0.0
Sul,Até 20k,0.983883017170871
Sul,Acima de 20k,0.0
Nordeste,Acima de 20k,0.4952958431704058
Sul,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.04343950114826886
Centro-Oeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sul,Até 20k,0.9607884265162259
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.1449387361941927
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.007948308007861667
Sudeste,Acima de 20k,0.4368635197070591
Sul,Até 20k,0.10266067499601679
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.09058363969857273
Sul,Até 20k,0.7777086944735548
Sudeste,Acima de 20k,0.020723901954328154
Sul,Acima de 20k,0.0
Norte,Até 20k,0.15871943618938258
Sudeste,Até 20k,0.05581392025182006
Sudeste,Acima de 20k,0.2231022638735758
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.36998232578247975
Sudeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.44578754597592307
Sudeste,Acima de 20k,0.5388785919189624
Sudeste,Acima de 20k,0.6220070510622095
Sudeste,Acima de 20k,0.24378135923413624
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.09810273331535621
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.4075858571978409
Centro-Oeste,Acima de 20k,0.4197371370264998
Sudeste,Acima de 20k,0.3736350260011187
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.00538965571981711
Sudeste,Acima de 20k,0.6246128144702479
Nordeste,Até 20k,0.056796595738837385
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.01821923884918571
Nordeste,Até 20k,0.0
Sul,Acima de 20k,0.6122888625573353
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.5051398276381074
Sudeste,Acima de 20k,1.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.1826155742206168
Sudeste,Acima de 20k,0.5839220282346115
Nordeste,Até 20k,0.9400588492257268
Sudeste,Acima de 20k,0.12684927269632312
Nordeste,Acima de 20k,0.4494121306539049
Sudeste,Acima de 20k,0.01471522515427602
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Nordeste,Acima de 20k,0.04022698036277817
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.09874209325352341
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.7431434946190089
Sudeste,Até 20k,0.0016816412296615723
Sudeste,Até 20k,0.5221750657793331
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.0007089066686343956
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0989953238268251
Nordeste,Até 20k,0.3971332070569116
Sul,Acima de 20k,0.0
Sul,Acima de 20k,0.8260933013655907
Sul,Até 20k,0.09575691967256364
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.5605788389103065
Sul,Até 20k,0.27770548327301514
Sudeste,Acima de 20k,0.12317395886230766
Nordeste,Acima de 20k,0.4072483007918723
Nordeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.019184454386675577
Centro-Oeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.017737324557669135
Sul,Até 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.00022470361857556545
Sul,Acima de 20k,0.006598111603722442
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.528058733801211
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.378362425112634
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.12217398840318652
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.8835057469339854
Nordeste,Acima de 20k,0.08183211064750395
Sudeste,Até 20k,0.008033795262260897
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.687907757747602
Sudeste,Acima de 20k,0.033720483182273296
Sudeste,Acima de 20k,0.01599870309002459
Sudeste,Acima de 20k,0.12022272557506507
Nordeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Sul,Acima de 20k,0.012065801598916242
Nordeste,Acima de 20k,0.0
Centro-Oeste,Até 20k,0.32765610376048293
Sul,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Nordeste,Até 20k,0.09495943071736809
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.4177047730171865
Sudeste,Até 20k,0.0
Norte,Até 20k,0.13468445056980416
Sul,Acima de 20k,0.8960393364979496
Sudeste,Até 20k,0.00038995539725772947
Sudeste,Até 20k,0.43494970555337137
Sudeste,Acima de 20k,0.1344864012451039
Sudeste,Até 20k,0.42324603823059975
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.2898371108813869
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.662731851920688
Sul,Acima de 20k,0.17039569550185343
Sudeste,Acima de 20k,0.22940293146427346
Sudeste,Acima de 20k,0.3906476692177694
Centro-Oeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0899771684392013
Sul,Acima de 20k,0.1614359779756587
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.06921531707471522
Sudeste,Acima de 20k,0.5771543957943139
Nordeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.7363964248368721
Sudeste,Até 20k,0.13521490362564098
Sudeste,Até 20k,0.12192132702244013
Sudeste,Acima de 20k,0.37209209802012544
Sudeste,Acima de 20k,0.3834443140469186
Centro-Oeste,Até 20k,0.9999970537850152
Sudeste,Acima de 20k,0.08736076266464997
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.6793694795542733
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.3311275414201095
Nordeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.014415733090749224
Centro-Oeste,Acima de 20k,0.39364447767562527
Sudeste,Acima de 20k,0.4771527723536233
Sudeste,Acima de 20k,0.6382510622047919
Sudeste,Acima de 20k,0.06244208812688512
Centro-Oeste,Acima de 20k,0.23992234515224026
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.32231572843641426
Sudeste,Acima de 20k,0.07838336743316954
Centro-Oeste,Acima de 20k,0.1347578857010853
Sul,Acima de 20k,0.42856229320027456
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.18219681924466025
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.007713970919210773
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Sul,Até 20k,0.09083558407601366
Nordeste,Acima de 20k,0.07692019292511189
Sul,Até 20k,1.0
Norte,Até 20k,0.0
Sudeste,Acima de 20k,0.046488734727645205
Sudeste,Acima de 20k,0.010565010394487174
Sudeste,Acima de 20k,0.0
Centro-Oeste,Até 20k,0.0186301818488089
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.5262793369700891
Nordeste,Acima de 20k,0.01586634721206957
Sudeste,Acima de 20k,0.06046929657420797
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.24438889139604691
Sudeste,Acima de 20k,0.7676364655397838
Sudeste,Acima de 20k,0.5570627588311344
Sudeste,Acima de 20k,0.9991628178843392
Sudeste,Acima de 20k,0.15468429643803272
Sudeste,Acima de 20k,0.2800684582371532
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.7278161460907211
Sudeste,Acima de 20k,0.02657905556021161
Sul,Até 20k,0.0587309108877657
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.7177632323080273
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.9168665045389319
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Nordeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.048280778205294965
Sudeste,Acima de 20k,0.07130390840934815
Nordeste,Acima de 20k,0.0
Sul,Acima de 20k,0.768210325601752
Sudeste,Acima de 20k,0.9700333364606841
Nordeste,Acima de 20k,0.5405772909826398
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Nordeste,Até 20k,0.0
Sudeste,Acima de 20k,0.27211306314072276
Centro-Oeste,Acima de 20k,0.004143353998468264
Sul,Acima de 20k,0.0
Nordeste,Acima de 20k,0.0006937475979716095
Nordeste,Acima de 20k,0.95130877821185
Nordeste,Acima de 20k,0.037389879596987495
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.05417663612970735
Sudeste,Acima de 20k,0.00010583859304559456
Nordeste,Acima de 20k,0.09531569528607542
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.33034268090423635
Sudeste,Acima de 20k,0.08218516920189729
Sul,Acima de 20k,0.048983771833466236
Sudeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.15290213678899325
Sudeste,Até 20k,0.6326358310195994
Sudeste,Até 20k,0.4480550519857225
Centro-Oeste,Acima de 20k,0.0835972719552196
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.20508360570272852
Nordeste,Acima de 20k,0.5148245778622763
Centro-Oeste,Acima de 20k,0.0004759506267032618
Sudeste,Acima de 20k,0.0054681141056455
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.27042601138633443
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.7223396726774208
Nordeste,Acima de 20k,0.08912157325340035
Sudeste,Acima de 20k,0.09876910600428078
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.02807998531285588
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.9612895294501443
Sudeste,Até 20k,0.038354192722650074
Nordeste,Acima de 20k,0.8711304623894751
Sudeste,Acima de 20k,0.9818131851831032
Sul,Acima de 20k,0.011718674147048733
Sudeste,Até 20k,0.47270737307680355
Sudeste,Até 20k,0.8410686425154499
Sul,Até 20k,0.0
Sudeste,Acima de 20k,0.2147039993085814
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.5607929143582548
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.151738329117755
Sudeste,Acima de 20k,0.043270868791881266
Centro-Oeste,Acima de 20k,0.015211535560447671
Nordeste,Até 20k,0.0
Sudeste,Até 20k,0.2081786196698539
Sudeste,Até 20k,3.1137986315538528e-06
Sul,Acima de 20k,0.02888860121578821
Sudeste,Acima de 20k,0.2968994177592979
Sudeste,Acima de 20k,0.28402209048304483
Sudeste,Acima de 20k,0.29726448340421746
Sudeste,Acima de 20k,0.7314027173768858
Sudeste,Até 20k,0.023863078340061426
Nordeste,Acima de 20k,0.21604746369753827
Centro-Oeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Até 20k,1.0
Centro-Oeste,Até 20k,0.15335583155265628
Sudeste,Até 20k,0.0016236568793970832
Sudeste,Acima de 20k,0.239403950236897
Sudeste,Acima de 20k,0.2928225000729267
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.4726515466450566
Centro-Oeste,Acima de 20k,0.009257468740302022
Sul,Acima de 20k,0.07114947561371474
Nordeste,Até 20k,0.0
Sudeste,Acima de 20k,0.012823473463900567
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.01233808989331741
Sudeste,Até 20k,0.28400873342818367
Sudeste,Acima de 20k,0.03611456690310188
Nordeste,Até 20k,0.0
Sul,Acima de 20k,0.5817117850104263
Centro-Oeste,Acima de 20k,0.0
Nordeste,Até 20k,0.45230331056988493
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.30715471586591647
Nordeste,Até 20k,0.007609971638996252
Sudeste,Acima de 20k,1.0
Sudeste,Até 20k,0.0
Sul,Até 20k,0.046216758700994974
Centro-Oeste,Acima de 20k,0.22000158382686427
Sul,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.0951000326119582
Nordeste,Acima de 20k,0.2809303357418881
Centro-Oeste,Acima de 20k,0.17275252299049298
Centro-Oeste,Acima de 20k,0.9375086775514292
Centro-Oeste,Até 20k,0.0
Sudeste,Até 20k,0.7648594011728563
Centro-Oeste,Acima de 20k,0.24813319072578882
Sudeste,Acima de 20k,0.8778280298714092
Nordeste,Acima de 20k,0.8842734928257776
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Nordeste,Até 20k,0.9999388785763103
Nordeste,Até 20k,0.9209863830447773
Sul,Até 20k,0.0
Nordeste,Até 20k,0.0025070256571196104
Sudeste,Acima de 20k,0.12456186125045998
Sul,Acima de 20k,0.0
Sul,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.45534491947284883
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.5017283650645217
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.026326034634806907
Sudeste,Acima de 20k,0.0
Nordeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.6690072313340741
Sudeste,Acima de 20k,0.42683269426484727
Sudeste,Até 20k,0.0
Nordeste,Até 20k,0.0
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.007666034991583504
Norte,Até 20k,0.2998885779896534
Nordeste,Acima de 20k,0.39877798292116146
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.18607439761129982
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.3057617495691787
Sudeste,Acima de 20k,0.42260145251991504
Sudeste,Até 20k,0.820021730286006
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.011963103184085248
Sudeste,Acima de 20k,0.004187592145719483
Sudeste,Acima de 20k,0.16470093114825682
Sudeste,Acima de 20k,0.20233882633419098
Nordeste,Até 20k,0.004639362563232411
Sudeste,Acima de 20k,0.5445647526464092
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.23451511216698376
Sudeste,Acima de 20k,0.04173659222014255
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.06139837340430173
Sul,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0006336097658538968
Centro-Oeste,Até 20k,0.14912977916438064
Sul,Acima de 20k,0.0
Norte,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Centro-Oeste,Acima de 20k,0.1313088011921828
Nordeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Nordeste,Acima de 20k,0.0
Centro-Oeste,Acima de 20k,0.008511363069083181
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.5876320176189231
Sudeste,Até 20k,0.05052875697761882
Sul,Até 20k,0.5248910388684055
Sudeste,Acima de 20k,0.10521173207202987
Sul,Até 20k,0.0
Sudeste,Até 20k,0.2376939495505172
Sudeste,Acima de 20k,0.8111793506244466
Sul,Acima de 20k,0.8830478284414288
Sudeste,Acima de 20k,0.23882143018453314
Centro-Oeste,Acima de 20k,0.5126038747204273
Sudeste,Acima de 20k,0.15973232557102154
Nordeste,Acima de 20k,0.06269410138432513
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Nordeste,Até 20k,0.0
Sudeste,Até 20k,0.9916509770097995
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.06477405073452434
Centro-Oeste,Acima de 20k,0.01669381255661313
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.4293150505598021
Sul,Acima de 20k,0.010822793887693992
Nordeste,Acima de 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sul,Até 20k,0.9218498294885388
Sudeste,Acima de 20k,0.25142513427668045
Sudeste,Acima de 20k,0.061211288951714765
Sudeste,Até 20k,0.25490894909891293
Sudeste,Acima de 20k,0.15393669302683702
Centro-Oeste,Acima de 20k,0.9125982457565274
Centro-Oeste,Até 20k,0.015643010260265613
Sul,Acima de 20k,0.9861139576323692
Sudeste,Acima de 20k,0.1341222804935932
Sudeste,Acima de 20k,0.08705488179351847
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.40455958207336534
Sudeste,Acima de 20k,0.43627678712115314
Sudeste,Até 20k,0.001987416610710567
Sudeste,Até 20k,0.1272370662467299
Sul,Acima de 20k,0.9766243390978293
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.6960426360640021
Sul,Acima de 20k,0.0
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.08759830608677276
Sul,Acima de 20k,0.0
Nordeste,Acima de 20k,0.4362842081223712
Centro-Oeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Até 20k,0.022574230172375965
Sudeste,Acima de 20k,0.6613512551220223
Sudeste,Acima de 20k,0.3482980746493364
Sudeste,Acima de 20k,0.9991130990373404
Centro-Oeste,Até 20k,0.020871440150646958
Norte,Até 20k,1.0
Sul,Até 20k,0.0008778392194752096
Sudeste,Até 20k,0.0
Sul,Acima de 20k,0.05868636165056598
Sudeste,Até 20k,0.0
Nordeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.7134104369389452
Sudeste,Até 20k,0.8113812622406074
Sudeste,Até 20k,0.5614485972859119
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Centro-Oeste,Até 20k,0.0
Sudeste,Acima de 20k,0.0
Sul,Acima de 20k,0.0020841902642853728
Sul,Acima de 20k,0.10640759494426862
Sudeste,Até 20k,0.12009860714496498
Centro-Oeste,Acima de 20k,0.6926517048059188
Sudeste,Até 20k,0.0
Sudeste,Até 20k,0.0
Sudeste,Acima de 20k,0.3877416608509899
